Price,Bedrooms,Bathrooms,Land_Area,Year,Status,Furnished,Address,Property_Type
7600000.0,1.0,1.0,80.0,2025.0,For Sale,No,Bole,Apartment
12000000.0,3.0,3.0,110.0,2025.0,For Sale,No,Yeka,Apartment
38000000.0,5.0,6.0,350.0,2025.0,For Sale,No,Nifas Silk-Lafto,Villa
15000000.0,3.0,2.0,105.0,2025.0,For Sale,No,Bole,Apartment
5500000.0,1.0,2.0,63.0,2025.0,For Sale,No,Yeka,Apartment
6500000.0,1.0,1.0,54.0,2025.0,For Sale,No,Bole,Apartment
17299999.0,3.0,2.0,157.0,2025.0,For Sale,No,Arada,Apartment
16500000.0,4.0,2.0,198.0,2025.0,For Sale,Yes,Bole,Apartment
8909100.0,3.0,3.0,156.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
16824356.0,2.0,2.0,209.0,2025.0,For Sale,Yes,Bole,Apartment
17000000.0,3.0,3.0,152.0,2025.0,For Sale,No,Bole,Apartment
25000000.0,3.0,2.0,150.0,2025.0,For Sale,No,Bole,Villa
25000000.0,3.0,3.0,200.0,2025.0,For Sale,No,Bole,Villa
38000000.0,5.0,3.0,250.0,2025.0,For Sale,No,Bole,Villa
7470000.0,2.0,2.0,101.0,2025.0,For Sale,No,Bole,Apartment
150000000.0,14.0,14.0,320.0,2025.0,For Sale,No,Bole,Apartment
38400000.0,3.0,3.0,290.0,2025.0,For Sale,No,Yeka,Apartment
12000000.0,3.0,2.0,140.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
782000.0,1.0,1.0,71.0,2025.0,For Sale,No,Arada,Apartment
8000000.0,2.0,2.0,135.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
14880000.0,2.0,3.0,158.0,2025.0,For Sale,No,Bole,Apartment
40000000.0,3.0,4.0,200.0,2025.0,For Sale,No,Bole,Apartment
21560000.0,3.0,3.0,154.0,2025.0,For Sale,No,Bole,Apartment
11000000.0,2.0,2.0,110.0,2025.0,For Sale,No,Bole,Apartment
31000000.0,3.0,3.0,250.0,2025.0,For Sale,Yes,Yeka,Villa
62000000.0,11.0,9.0,250.0,2025.0,For Sale,No,Bole,Villa
99000.0,2.0,3.0,169.0,2025.0,For Sale,No,Bole,Apartment
10000000.0,2.0,2.0,140.0,2025.0,For Sale,No,Bole,Apartment
20000000.0,2.0,2.0,97.0,2025.0,For Sale,No,Bole,Apartment
20500000.0,4.0,3.0,201.0,2025.0,For Sale,Yes,Yeka,Apartment
95000000.0,6.0,5.0,661.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Villa
12596000.0,2.0,2.0,134.0,2025.0,For Sale,No,Bole,Apartment
34000000.0,3.0,3.0,165.0,2025.0,For Sale,No,Bole,Apartment
36000000.0,3.0,3.0,250.0,2025.0,For Sale,No,Bole,Villa
20000000.0,3.0,3.0,156.0,2025.0,For Sale,No,Nifas Silk-Lafto,Villa
25000000.0,4.0,3.0,250.0,2025.0,For Sale,No,Bole,Villa
19000000.0,3.0,3.0,155.0,2025.0,For Sale,Yes,Kirkos,Apartment
10000000.0,2.0,3.0,120.0,2025.0,For Sale,Yes,Bole,Apartment
31000000.0,2.0,2.0,154.0,2025.0,For Sale,Yes,Bole,Apartment
32000000.0,5.0,3.0,250.0,2025.0,For Sale,No,Bole,Villa
25000000.0,4.0,3.0,150.0,2025.0,For Sale,Yes,Yeka,Apartment
7540000.0,2.0,2.0,116.0,2025.0,For Sale,No,Bole,Apartment
13000000.0,3.0,2.0,150.0,2025.0,For Sale,No,Bole,Apartment
16000000.0,3.0,2.0,150.0,2025.0,For Sale,No,Bole,Apartment
15240000.0,3.0,2.0,127.0,2025.0,For Sale,Yes,Bole,Apartment
11282000.0,3.0,2.0,163.0,2025.0,For Sale,No,Bole,Apartment
22000000.0,3.0,3.0,190.0,2025.0,For Sale,Yes,Bole,Villa
12600000.0,2.0,2.0,126.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
5296310.0,1.0,1.0,48.0,2025.0,For Sale,No,Bole,Apartment
35000000.0,4.0,4.0,400.0,2025.0,For Sale,No,Bole,Villa
23000000.0,3.0,3.0,225.0,2025.0,For Sale,Yes,Bole,Villa
16728600.0,3.0,3.0,170.0,2025.0,For Sale,No,Bole,Apartment
30000000.0,3.0,3.0,250.0,2025.0,For Sale,No,Yeka,Villa
33000000.0,3.0,3.0,250.0,2025.0,For Sale,No,Bole,Villa
12000000.0,3.0,3.0,92.0,2025.0,For Sale,No,Bole,Apartment
27000000.0,3.0,3.0,250.0,2025.0,For Sale,No,Bole,Villa
143000.0,3.0,3.0,138.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
6900000.0,2.0,2.0,98.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
8400000.0,2.0,2.0,80.0,2025.0,For Sale,No,Arada,Apartment
5100000.0,2.0,2.0,86.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
6000000.0,2.0,2.0,72.0,2025.0,For Sale,Yes,Bole,Apartment
8400000.0,2.0,2.0,80.0,2025.0,For Sale,No,Arada,Apartment
5100000.0,2.0,2.0,86.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
13500000.0,3.0,2.0,105.0,2025.0,For Sale,No,Bole,Apartment
17990000.0,2.0,2.0,137.0,2025.0,For Sale,No,Arada,Apartment
25000000.0,2.0,2.0,147.0,2025.0,For Sale,No,Bole,Apartment
7540000.0,2.0,2.0,111.0,2025.0,For Sale,No,Bole,Apartment
20000000.0,3.0,2.0,173.0,2025.0,For Sale,No,Yeka,Villa
13050000.0,2.0,2.0,90.0,2025.0,For Sale,No,Yeka,Apartment
45000000.0,3.0,3.0,187.0,2025.0,For Sale,No,Bole,Apartment
23000000.0,4.0,3.0,150.0,2025.0,For Sale,No,Bole,Villa
19250000.0,2.0,2.0,135.0,2025.0,For Sale,No,Kirkos,Apartment
23000000.0,6.0,3.0,284.0,2025.0,For Sale,No,Bole,Villa
17000000.0,3.0,2.0,199.0,2025.0,For Sale,No,Bole,Apartment
16500000.0,4.0,2.0,198.0,2025.0,For Sale,Yes,Bole,Apartment
59500.0,2.0,1.0,106.0,2025.0,For Sale,No,Bole,Apartment
16500000.0,3.0,3.0,152.0,2025.0,For Sale,No,Bole,Apartment
8100000.0,2.0,1.0,83.0,2025.0,For Sale,No,Bole,Apartment
28000000.0,3.0,3.0,280.0,2025.0,For Sale,No,Bole,Villa
7014000.0,1.0,1.0,70.0,2025.0,For Sale,No,Bole,Apartment
12000000.0,2.0,1.0,200.0,2025.0,For Sale,No,Bole,Apartment
27000000.0,3.0,3.0,221.0,2025.0,For Sale,No,Bole,Apartment
15000000.0,2.0,2.0,100.0,2025.0,For Sale,Yes,Bole,Apartment
95000000.0,6.0,4.0,600.0,2025.0,For Sale,Yes,Yeka,Villa
801000.0,1.0,2.0,79.0,2025.0,For Sale,No,Yeka,Apartment
13500000.0,3.0,2.0,110.0,2025.0,For Sale,No,Bole,Apartment
12500000.0,3.0,2.0,118.0,2025.0,For Sale,No,Bole,Apartment
8000000.0,2.0,2.0,135.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
14880000.0,2.0,3.0,158.0,2025.0,For Sale,No,Bole,Apartment
9000000.0,3.0,2.0,105.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
7540000.0,2.0,2.0,116.0,2025.0,For Sale,No,Bole,Apartment
801000.0,1.0,2.0,79.0,2025.0,For Sale,No,Yeka,Apartment
95000000.0,6.0,4.0,600.0,2025.0,For Sale,Yes,Yeka,Villa
13500000.0,3.0,2.0,110.0,2025.0,For Sale,No,Bole,Apartment
12500000.0,3.0,2.0,118.0,2025.0,For Sale,No,Bole,Apartment
10000000.0,2.0,2.0,140.0,2025.0,For Sale,No,Bole,Apartment
35843400.0,2.0,2.0,160.0,2025.0,For Sale,No,Bole,Apartment
55000000.0,5.0,7.0,400.0,2025.0,For Sale,No,Yeka,Villa
12596000.0,2.0,2.0,134.0,2025.0,For Sale,No,Bole,Apartment
12312000.0,3.0,3.0,114.0,2025.0,For Sale,Yes,Yeka,Apartment
34000000.0,3.0,3.0,250.0,2025.0,For Sale,No,Bole,Villa
14000000.0,3.0,3.0,150.0,2025.0,For Sale,Yes,Yeka,Apartment
45000000.0,3.0,3.0,300.0,2025.0,For Sale,No,Bole,Villa
16500000.0,4.0,2.0,198.0,2025.0,For Sale,Yes,Bole,Apartment
8000000.0,2.0,2.0,135.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
14880000.0,2.0,3.0,158.0,2025.0,For Sale,No,Bole,Apartment
6500000.0,2.0,2.0,72.0,2025.0,For Sale,Yes,Bole,Apartment
3690000.0,1.0,1.0,17.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
17025000.0,4.0,4.0,227.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
26000000.0,2.0,2.0,154.0,2025.0,For Sale,No,Bole,Apartment
13800000.0,2.0,2.0,115.0,2025.0,For Sale,No,Arada,Apartment
6354600.0,1.0,2.0,93.0,2025.0,For Sale,No,Arada,Apartment
10000000.0,2.0,2.0,140.0,2025.0,For Sale,No,Bole,Apartment
37000000.0,3.0,3.0,170.0,2025.0,For Sale,No,Bole,Apartment
28000000.0,2.0,3.0,154.0,2025.0,For Sale,Yes,Yeka,Apartment
14500000.0,3.0,3.0,117.0,2025.0,For Sale,Yes,Yeka,Apartment
12500000.0,2.0,1.0,100.0,2025.0,For Sale,No,Bole,Apartment
31000000.0,4.0,3.0,320.0,2025.0,For Sale,No,Bole,Villa
9700000.0,3.0,3.0,141.0,2025.0,For Sale,No,Yeka,Apartment
27000000.0,3.0,3.0,235.0,2025.0,For Sale,Yes,Bole,Apartment
130000.0,3.0,2.0,160.0,2025.0,For Sale,Yes,Bole,Apartment
14000000.0,3.0,2.0,110.0,2025.0,For Sale,Yes,Yeka,Apartment
35000000.0,3.0,3.0,257.0,2025.0,For Sale,No,Nifas Silk-Lafto,Villa
18000000.0,3.0,3.0,200.0,2025.0,For Sale,No,Yeka,Villa
14003550.0,4.0,3.0,150.0,2025.0,For Sale,No,Lideta,Apartment
12700000.0,2.0,2.0,134.0,2025.0,For Sale,No,Yeka,Apartment
8480000.0,2.0,2.0,106.0,2025.0,For Sale,No,Bole,Apartment
8970000.0,2.0,3.0,138.0,2025.0,For Sale,No,Bole,Apartment
17000000.0,3.0,2.0,194.0,2025.0,For Sale,No,Bole,Apartment
13000000.0,3.0,2.0,115.0,2025.0,For Sale,Yes,Bole,Apartment
11391000.0,3.0,3.0,151.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
10590680.0,3.0,4.0,120.0,2025.0,For Sale,No,Yeka,Villa
30000000.0,3.0,3.0,400.0,2025.0,For Sale,Yes,Yeka,Villa
17000000.0,3.0,2.0,194.0,2025.0,For Sale,No,Bole,Apartment
13000000.0,3.0,2.0,115.0,2025.0,For Sale,Yes,Bole,Apartment
11391000.0,3.0,3.0,151.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
10590680.0,3.0,4.0,120.0,2025.0,For Sale,No,Yeka,Villa
30000000.0,3.0,3.0,400.0,2025.0,For Sale,Yes,Yeka,Villa
26000000.0,3.0,3.0,200.0,2025.0,For Sale,Yes,Yeka,Villa
15000000.0,2.0,2.0,100.0,2025.0,For Sale,Yes,Bole,Apartment
14000000.0,3.0,2.0,145.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
80000000.0,5.0,5.0,540.0,2025.0,For Sale,Yes,Yeka,Apartment
12000000.0,2.0,2.0,110.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
12000000.0,3.0,1.0,140.0,2025.0,For Sale,No,Akaky Kaliti,Apartment
1100000.0,2.0,2.0,116.0,2025.0,For Sale,No,Yeka,Apartment
15000000.0,3.0,2.0,105.0,2025.0,For Sale,Yes,Yeka,Apartment
15000000.0,3.0,3.0,179.0,2025.0,For Sale,No,Bole,Apartment
12500000.0,2.0,2.0,105.0,2025.0,For Sale,No,Yeka,Apartment
35000000.0,3.0,3.0,210.0,2025.0,For Sale,No,Bole,Villa
250000.0,1.0,1.0,70.0,2025.0,For Sale,Yes,Yeka,Apartment
25000000.0,2.0,2.0,150.0,2025.0,For Sale,No,Bole,Villa
70000000.0,4.0,4.0,380.0,2025.0,For Sale,No,Yeka,Villa
15000000.0,2.0,3.0,145.0,2025.0,For Sale,No,Bole,Apartment
13392432.0,3.0,3.0,144.0,2025.0,For Sale,No,Bole,Apartment
17000000.0,3.0,3.0,150.0,2025.0,For Sale,No,Bole,Villa
45000000.0,4.0,4.0,175.0,2025.0,For Sale,Yes,Bole,Villa
11000000.0,3.0,2.0,115.0,2025.0,For Sale,No,Bole,Apartment
24000000.0,3.0,3.0,260.0,2025.0,For Sale,No,Yeka,Apartment
14000000.0,3.0,4.0,214.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
22000000.0,2.0,2.0,146.0,2025.0,For Sale,No,Bole,Apartment
15000000.0,3.0,3.0,179.0,2025.0,For Sale,No,Bole,Apartment
8000000.0,2.0,2.0,135.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
14880000.0,2.0,3.0,158.0,2025.0,For Sale,No,Bole,Apartment
14000000.0,3.0,4.0,214.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
22000000.0,2.0,2.0,146.0,2025.0,For Sale,No,Bole,Apartment
38000000.0,4.0,4.0,391.0,2025.0,For Sale,Yes,Yeka,Villa
36000000.0,3.0,4.0,171.0,2025.0,For Sale,No,Bole,Apartment
9000000.0,1.0,2.0,94.0,2025.0,For Sale,No,Kirkos,Apartment
30000000.0,4.0,4.0,290.0,2025.0,For Sale,No,Bole,Villa
10000000.0,2.0,2.0,140.0,2025.0,For Sale,No,Bole,Apartment
17500000.0,3.0,2.0,140.0,2025.0,For Sale,No,Bole,Apartment
115000.0,2.0,2.0,99.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
17000000.0,3.0,3.0,150.0,2025.0,For Sale,No,Bole,Villa
21000000.0,3.0,3.0,150.0,2025.0,For Sale,No,Bole,Villa
24000000.0,3.0,3.0,240.0,2025.0,For Sale,Yes,Yeka,Villa
36000000.0,4.0,3.0,250.0,2025.0,For Sale,Yes,Yeka,Villa
18700000.0,3.0,2.0,170.0,2025.0,For Sale,No,Yeka,Apartment
17000000.0,3.0,2.0,199.0,2025.0,For Sale,No,Bole,Apartment
33000000.0,3.0,3.0,199.0,2025.0,For Sale,No,Bole,Apartment
40000000.0,3.0,3.0,290.0,2025.0,For Sale,No,Yeka,Villa
17000000.0,3.0,3.0,150.0,2025.0,For Sale,No,Bole,Villa
1704000.0,2.0,2.0,115.0,2025.0,For Sale,No,Arada,Apartment
5300000.0,2.0,1.0,69.0,2025.0,For Sale,No,Addis Ketema,Apartment
14000000.0,2.0,2.0,126.0,2025.0,For Sale,Yes,Yeka,Apartment
5000000.0,1.0,1.0,66.0,2025.0,For Sale,No,Yeka,Apartment
36000000.0,3.0,3.0,250.0,2025.0,For Sale,No,Bole,Villa
11300000.0,2.0,2.0,134.0,2025.0,For Sale,Yes,Bole,Apartment
22000000.0,3.0,2.0,160.0,2025.0,For Sale,No,Bole,Apartment
21000000.0,3.0,3.0,192.0,2025.0,For Sale,Yes,Yeka,Apartment
25000000.0,3.0,2.0,160.0,2025.0,For Sale,Yes,Bole,Apartment
14723000.0,2.0,3.0,169.0,2025.0,For Sale,No,Bole,Apartment
17000000.0,3.0,2.0,199.0,2025.0,For Sale,No,Bole,Apartment
19500000.0,2.0,1.0,166.0,2025.0,For Sale,Yes,Bole,Apartment
52000000.0,3.0,4.0,401.0,2025.0,For Sale,No,Yeka,Villa
9754000.0,2.0,2.0,106.0,2025.0,For Sale,No,Kirkos,Apartment
15500000.0,3.0,2.0,150.0,2025.0,For Sale,Yes,Yeka,Apartment
23500000.0,4.0,4.0,198.0,2025.0,For Sale,No,Bole,Apartment
17500000.0,5.0,2.0,225.0,2025.0,For Sale,Yes,Akaky Kaliti,Villa
85000000.0,3.0,3.0,1500.0,2025.0,For Sale,No,Kirkos,Villa
18500000.0,5.0,3.0,150.0,2025.0,For Sale,Yes,Bole,Villa
12500000.0,3.0,2.0,125.0,2025.0,For Sale,Yes,Bole,Apartment
12190000.0,2.0,2.0,106.0,2025.0,For Sale,No,Bole,Apartment
14390000.0,3.0,3.0,130.0,2025.0,For Sale,No,Yeka,Apartment
33852100.0,3.0,3.0,199.0,2025.0,For Sale,Yes,Bole,Apartment
15500000.0,3.0,2.0,130.0,2025.0,For Sale,No,Bole,Apartment
29000000.0,3.0,3.0,400.0,2025.0,For Sale,No,Yeka,Villa
100000.0,1.0,1.0,200.0,2025.0,For Sale,Yes,Kirkos,Apartment
33852100.0,3.0,3.0,199.0,2025.0,For Sale,Yes,Bole,Apartment
25000000.0,3.0,3.0,219.0,2025.0,For Sale,No,Bole,Villa
16000000.0,3.0,3.0,152.0,2025.0,For Sale,No,Bole,Apartment
29000000.0,3.0,3.0,400.0,2025.0,For Sale,No,Yeka,Villa
15500000.0,3.0,2.0,130.0,2025.0,For Sale,No,Bole,Apartment
13466592.0,3.0,3.0,107.0,2025.0,For Sale,Yes,Yeka,Apartment
13000000.0,2.0,2.0,120.0,2025.0,For Sale,Yes,Arada,Apartment
8556300.0,2.0,2.0,95.0,2025.0,For Sale,No,Yeka,Apartment
28000000.0,3.0,2.0,190.0,2025.0,For Sale,No,Yeka,Apartment
18000000.0,3.0,3.0,150.0,2025.0,For Sale,Yes,Bole,Villa
17000000.0,4.0,2.0,151.0,2025.0,For Sale,Yes,Bole,Apartment
29000000.0,3.0,3.0,250.0,2025.0,For Sale,No,Bole,Villa
110000.0,2.0,2.0,116.0,2025.0,For Sale,No,Yeka,Apartment
19500000.0,3.0,3.0,150.0,2025.0,For Sale,No,Bole,Villa
40000000.0,3.0,3.0,340.0,2025.0,For Sale,No,Bole,Villa
120000.0,3.0,2.0,219.0,2025.0,For Sale,No,Arada,Apartment
6000000.0,2.0,2.0,72.0,2025.0,For Sale,Yes,Bole,Apartment
60000.0,2.0,2.0,125.0,2025.0,For Sale,No,Bole,Apartment
15999000.0,3.0,3.0,179.0,2025.0,For Sale,No,Bole,Apartment
13000000.0,2.0,2.0,120.0,2025.0,For Sale,Yes,Arada,Apartment
13000000.0,3.0,2.0,115.0,2025.0,For Sale,No,Bole,Apartment
13000000.0,3.0,2.0,128.0,2025.0,For Sale,No,Bole,Apartment
9200000.0,3.0,4.0,118.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
7902846.0,2.0,3.0,101.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
11500000.0,2.0,2.0,110.0,2025.0,For Sale,No,Bole,Apartment
15000000.0,3.0,3.0,179.0,2025.0,For Sale,No,Bole,Apartment
20000000.0,2.0,3.0,100.0,2025.0,For Sale,No,Bole,Apartment
41000000.0,3.0,3.0,210.0,2025.0,For Sale,No,Bole,Villa
24500000.0,3.0,2.0,140.0,2025.0,For Sale,No,Bole,Apartment
12000000.0,2.0,2.0,110.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
110000.0,2.0,2.0,145.0,2025.0,For Sale,No,Bole,Apartment
8500000.0,2.0,2.0,106.0,2025.0,For Sale,No,Bole,Apartment
12000000.0,2.0,2.0,110.0,2025.0,For Sale,Yes,Bole,Apartment
14000000.0,3.0,3.0,152.0,2025.0,For Sale,No,Bole,Apartment
13000000.0,3.0,2.0,105.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
18000000.0,2.0,2.0,116.0,2025.0,For Sale,Yes,Yeka,Apartment
11590720.0,3.0,2.0,486.0,2025.0,For Sale,No,Bole,Apartment
16500000.0,3.0,3.0,150.0,2025.0,For Sale,No,Bole,Villa
16000000.0,3.0,3.0,156.0,2025.0,For Sale,No,Yeka,Apartment
8000000.0,2.0,2.0,135.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
14880000.0,2.0,3.0,158.0,2025.0,For Sale,No,Bole,Apartment
11590720.0,3.0,2.0,486.0,2025.0,For Sale,No,Bole,Apartment
16000000.0,3.0,3.0,156.0,2025.0,For Sale,No,Yeka,Apartment
12000000.0,2.0,2.0,90.0,2025.0,For Sale,No,Bole,Apartment
15324000.0,2.0,2.0,127.0,2025.0,For Sale,No,Bole,Apartment
23500000.0,3.0,3.0,187.0,2025.0,For Sale,Yes,Yeka,Apartment
40000000.0,3.0,3.0,267.0,2025.0,For Sale,No,Bole,Villa
26000000.0,2.0,3.0,214.0,2025.0,For Sale,No,Bole,Apartment
12190000.0,2.0,2.0,106.0,2025.0,For Sale,No,Bole,Apartment
17500000.0,2.0,2.0,139.0,2025.0,For Sale,No,Yeka,Apartment
12190000.0,2.0,2.0,106.0,2025.0,For Sale,No,Bole,Apartment
23000000.0,3.0,3.0,200.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
42000000.0,4.0,4.0,415.0,2025.0,For Sale,Yes,Bole,Villa
30000000.0,6.0,4.0,250.0,2025.0,For Sale,Yes,Bole,Villa
100000.0,1.0,1.0,200.0,2025.0,For Sale,Yes,Kirkos,Apartment
15324000.0,2.0,2.0,127.0,2025.0,For Sale,No,Bole,Apartment
23000000.0,3.0,3.0,200.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
16000000.0,3.0,2.0,160.0,2025.0,For Sale,No,Bole,Apartment
30000000.0,3.0,3.0,215.0,2025.0,For Sale,No,Yeka,Apartment
8075000.0,2.0,2.0,95.0,2025.0,For Sale,No,Yeka,Apartment
619000.0,2.0,3.0,99.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
7700000.0,1.0,2.0,79.0,2025.0,For Sale,No,Yeka,Apartment
17150000.0,2.0,2.0,142.0,2025.0,For Sale,Yes,Bole,Apartment
5382000.0,1.0,2.0,69.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
25500000.0,3.0,3.0,250.0,2025.0,For Sale,No,Bole,Villa
21240000.0,3.0,2.0,177.0,2025.0,For Sale,No,Bole,Apartment
62000000.0,6.0,5.0,750.0,2025.0,For Sale,Yes,Gullele,Apartment
62000000.0,6.0,5.0,750.0,2025.0,For Sale,Yes,Gullele,Apartment
22000000.0,4.0,3.0,215.0,2025.0,For Sale,No,Yeka,Apartment
18000000.0,2.0,2.0,136.0,2025.0,For Sale,No,Bole,Apartment
10000000.0,3.0,2.0,115.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
35000000.0,4.0,3.0,320.0,2025.0,For Sale,No,Bole,Villa
7656000.0,2.0,2.0,87.0,2025.0,For Sale,No,Yeka,Apartment
40000000.0,4.0,5.0,450.0,2025.0,For Sale,No,Bole,Villa
10532899.0,2.0,2.0,101.0,2025.0,For Sale,No,Kirkos,Apartment
21750000.0,2.0,2.0,150.0,2025.0,For Sale,No,Yeka,Apartment
22900000.0,2.0,2.0,137.0,2025.0,For Sale,No,Kirkos,Apartment
12715380.0,2.0,2.0,105.0,2025.0,For Sale,No,Kirkos,Apartment
115000.0,2.0,3.0,145.0,2025.0,For Sale,No,Bole,Apartment
20055000.0,4.0,2.0,191.0,2025.0,For Sale,No,Yeka,Apartment
20055000.0,4.0,2.0,191.0,2025.0,For Sale,No,Yeka,Apartment
23000000.0,3.0,2.0,184.0,2025.0,For Sale,No,Bole,Apartment
7450000.0,1.0,1.0,71.0,2025.0,For Sale,No,Addis Ketema,Apartment
55000000.0,3.0,3.0,206.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
10500000.0,2.0,2.0,106.0,2025.0,For Sale,Yes,Yeka,Apartment
14400000.0,2.0,2.0,144.0,2025.0,For Sale,No,Bole,Apartment
14000000.0,2.0,2.0,126.0,2025.0,For Sale,No,Addis Ketema,Apartment
30600000.0,3.0,3.0,153.0,2025.0,For Sale,No,Bole,Apartment
30000000.0,2.0,2.0,167.0,2025.0,For Sale,No,Bole,Apartment
56000000.0,4.0,6.0,281.0,2025.0,For Sale,Yes,Bole,Villa
15720000.0,2.0,2.0,131.0,2025.0,For Sale,No,Bole,Apartment
12000000.0,2.0,2.0,121.0,2025.0,For Sale,Yes,Yeka,Apartment
16000000.0,2.0,2.0,86.0,2025.0,For Sale,Yes,Bole,Apartment
8000000.0,2.0,2.0,135.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
14880000.0,2.0,3.0,158.0,2025.0,For Sale,No,Bole,Apartment
12000000.0,2.0,2.0,121.0,2025.0,For Sale,Yes,Yeka,Apartment
23500000.0,5.0,3.0,225.0,2025.0,For Sale,Yes,Bole,Villa
35000000.0,3.0,2.0,170.0,2025.0,For Sale,No,Bole,Apartment
16000000.0,2.0,2.0,86.0,2025.0,For Sale,Yes,Bole,Apartment
17535000.0,3.0,2.0,167.0,2025.0,For Sale,No,Bole,Apartment
110000.0,2.0,2.0,145.0,2025.0,For Sale,No,Bole,Apartment
35000000.0,3.0,2.0,150.0,2025.0,For Sale,No,Bole,Apartment
35000000.0,6.0,3.0,380.0,2025.0,For Sale,Yes,Yeka,Villa
15000000.0,3.0,3.0,115.0,2025.0,For Sale,Yes,Akaky Kaliti,Apartment
18000000.0,3.0,3.0,152.0,2025.0,For Sale,No,Bole,Apartment
12300000.0,2.0,2.0,114.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
12000000.0,3.0,2.0,120.0,2025.0,For Sale,No,Yeka,Apartment
24800000.0,3.0,3.0,181.0,2025.0,For Sale,No,Bole,Apartment
8000000.0,2.0,2.0,135.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
14880000.0,2.0,3.0,158.0,2025.0,For Sale,No,Bole,Apartment
34000000.0,6.0,4.0,175.0,2025.0,For Sale,Yes,Bole,Villa
32700000.0,2.0,3.0,149.0,2025.0,For Sale,Yes,Bole,Apartment
26000000.0,3.0,3.0,198.0,2025.0,For Sale,No,Bole,Apartment
60000000.0,4.0,6.0,580.0,2025.0,For Sale,No,Yeka,Villa
10980000.0,1.0,2.0,85.0,2025.0,For Sale,No,Lideta,Apartment
10000000.0,2.0,2.0,140.0,2025.0,For Sale,No,Bole,Apartment
118680.0,3.0,2.0,90.0,2025.0,For Sale,No,Yeka,Apartment
25000000.0,3.0,2.0,168.0,2025.0,For Sale,No,Bole,Apartment
33000000.0,3.0,3.0,186.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
16420960.0,3.0,2.0,177.0,2025.0,For Sale,No,Bole,Apartment
12190000.0,2.0,2.0,106.0,2025.0,For Sale,No,Bole,Apartment
27000000.0,2.0,2.0,144.0,2025.0,For Sale,No,Bole,Apartment
16731000.0,2.0,2.0,169.0,2025.0,For Sale,No,Bole,Apartment
16731000.0,2.0,2.0,169.0,2025.0,For Sale,No,Bole,Apartment
18800000.0,3.0,3.0,188.0,2025.0,For Sale,Yes,Yeka,Apartment
12489000.0,3.0,2.0,181.0,2025.0,For Sale,No,Yeka,Apartment
15500000.0,3.0,2.0,115.0,2025.0,For Sale,Yes,Yeka,Apartment
10100000.0,2.0,2.0,85.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
10250000.0,3.0,4.0,178.0,2025.0,For Sale,No,Kirkos,Apartment
13500000.0,2.0,2.0,136.0,2025.0,For Sale,Yes,Bole,Apartment
17135000.0,3.0,2.0,167.0,2025.0,For Sale,No,Yeka,Apartment
110000.0,2.0,3.0,122.0,2025.0,For Sale,No,Yeka,Apartment
13000000.0,3.0,2.0,194.0,2025.0,For Sale,No,Kolfe Keranio,Apartment
7553260.0,2.0,2.0,108.0,2025.0,For Sale,No,Kolfe Keranio,Apartment
13100000.0,2.0,2.0,107.0,2025.0,For Sale,No,Nifas Silk-Lafto,Apartment
